date,channel,user_type,sessions,revenue,purchases,engaged_sessions,shipping,tax
2025-05-23,Mobile Push Notifications,new,472,1345.68,13,419,99.9,91.83
2025-05-23,Organic Search,(not set),45,0,0,34,0,0
2025-05-23,Organic Search,established,1871,5548.34,31,1292,154.85,296.87
2025-05-23,Organic Search,new,14617,17203.36,109,9721,913.81,1034.68
2025-05-23,Organic Shopping,(not set),1,0,0,1,0,0
2025-05-23,Organic Shopping,established,70,135.51,1,46,9.99,12.19
2025-05-23,Organic Shopping,new,306,622.13,6,175,39.96,49.69
2025-05-23,Organic Social,(not set),11,0,0,5,0,0
2025-05-23,Organic Social,established,457,1209.03,8,294,34.97,97.64
2025-05-23,Organic Social,new,1892,1420.54,13,1125,54.95,49
2025-05-23,Paid Other,established,11,0,0,6,0,0
2025-05-23,Paid Other,new,70,38.4,1,28,9.99,0
2025-05-23,Paid Search,(not set),106,0,0,67,0,0
2025-05-23,Paid Search,established,6588,20470.38,168,4508,1540.85,1294.21
2025-05-23,Paid Search,new,44655,61059.62,514,27505,4696.7,3913.55
2025-05-23,Paid Social,(not set),439,0,0,185,0,0
2025-05-23,Paid Social,established,22095,23378.71,150,9983,950.19,1338.72
2025-05-23,Paid Social,new,47088,30054.32,193,17791,1264.95,1902.44
2025-05-23,Paid Video,new,27,0,0,2,0,0
2025-05-23,Referral,(not set),1,0,0,1,0,0
2025-05-23,Referral,established,97,704.06,3,59,9.99,47.3
2025-05-23,Referral,new,184,489.56,2,95,42.08,0
2025-05-23,SMS,(not set),45,120.39,1,25,9.99,11.75
2025-05-23,SMS,established,5356,13566.57,89,3110,634.48,925.17
2025-05-23,SMS,new,5814,13086.17,92,2969,561.53,763.77
2025-05-23,Unassigned,(not set),429,112.78,1,2,9.99,9.98
2025-05-23,Unassigned,established,662,1754.84,10,46,102.94,135.11
2025-05-23,Unassigned,new,833,2209.38,15,275,69.93,123
2025-05-24,Affiliates,(not set),17,0,0,12,0,0
2025-05-24,Affiliates,established,1684,7815.47,47,701,306.76,466.32
2025-05-24,Affiliates,new,3969,24314.21,151,2097,1186.23,1607.51
2025-05-24,Cross-network,(not set),1,0,0,1,0,0
2025-05-24,Cross-network,established,7,0,0,1,0,0
2025-05-24,Cross-network,new,404,582.4,5,349,29.97,28.16
2025-05-24,Direct,(not set),134,0,0,58,0,0
2025-05-24,Direct,established,9471,15052.39,116,7151,1121.31,929.52
2025-05-24,Direct,new,25081,47881.09,371,14466,2771.73,2936.36
2025-05-24,Display,(not set),1,0,0,0,0,0
2025-05-24,Display,established,10,0,0,3,0,0
2025-05-24,Display,new,330,0,0,33,0,0
2025-05-24,Email,(not set),58,49.99,1,37,9.99,4.94
2025-05-24,Email,established,5328,17660.52,112,3594,718.47,1102.13
2025-05-24,Email,new,8004,13796.27,92,4121,561.51,856.96
2025-05-24,Mobile Push Notifications,established,6336,16540.84,110,5540,831.3,1154.41
2025-05-24,Mobile Push Notifications,new,475,1332.18,11,435,94.91,61.02
2025-05-24,Organic Search,(not set),44,0,0,35,0,0
2025-05-24,Organic Search,established,1795,4305.05,29,1239,154.85,256.09
2025-05-24,Organic Search,new,15946,14035.73,100,10733,735.79,716.81
2025-05-24,Organic Shopping,(not set),1,0,0,1,0,0
2025-05-24,Organic Shopping,established,61,825.05,5,33,19.98,51.56
2025-05-24,Organic Shopping,new,277,299.32,3,151,19.98,22.18
2025-05-24,Organic Social,(not set),15,0,0,11,0,0
2025-05-24,Organic Social,established,480,895.46,8,324,59.94,62.01
2025-05-24,Organic Social,new,2070,1559.44,14,1202,84.92,58.98
2025-05-24,Organic Video,new,1,0,0,0,0,0
2025-05-24,Paid Other,established,17,205.01,1,16,0,1.92
2025-05-24,Paid Other,new,78,0,0,29,0,0
2025-05-24,Paid Search,(not set),93,0,0,62,0,0
2025-05-24,Paid Search,established,6780,17553.47,129,4852,965.19,1038.24
2025-05-24,Paid Search,new,46502,82318.48,602,29449,5422.16,5157.39
2025-05-24,Paid Social,(not set),397,130.13,1,177,9.99,11.07
2025-05-24,Paid Social,established,20847,16267.86,119,9348,810.23,1030.09
2025-05-24,Paid Social,new,47217,28829.71,190,18483,1169.98,1853.62
2025-05-24,Paid Video,new,40,0,0,6,0,0
2025-05-24,Referral,(not set),1,0,0,0,0,0
2025-05-24,Referral,established,81,124.85,1,49,9.99,6.55
2025-05-24,Referral,new,167,153.38,1,74,0,14.04
2025-05-24,SMS,(not set),42,180.48,1,18,0,12.64
2025-05-24,SMS,established,5313,16719.2,92,3027,374.63,1065.39
2025-05-24,SMS,new,5619,10436.2,74,2812,498.58,723.4
2025-05-24,Unassigned,(not set),733,0,0,2,0,0
2025-05-24,Unassigned,established,607,719.17,6,47,29.97,61.32
2025-05-24,Unassigned,new,829,2633.79,14,285,121.94,203.1
2025-05-25,Affiliates,(not set),17,90.46,1,14,9.99,6.27
2025-05-25,Affiliates,established,2281,7644.39,49,845,367.79,485.11
2025-05-25,Affiliates,new,3849,30017.92,200,2131,1271.08,1877.23
2025-05-25,Cross-network,(not set),1,0,0,1,0,0
2025-05-25,Cross-network,established,11,0,0,10,0,0
2025-05-25,Cross-network,new,441,1576.36,11,403,69.93,105.81
2025-05-25,Direct,(not set),144,313.58,1,63,0,21.96
2025-05-25,Direct,established,10286,25989.14,156,7857,1100.11,1570.71
2025-05-25,Direct,new,26637,63952.85,441,15986,3474.23,3980.09
2025-05-25,Display,(not set),1,0,0,0,0,0
2025-05-25,Display,established,14,167.9,1,4,0,6.72
2025-05-25,Display,new,339,0,0,24,0,0
2025-05-25,Email,(not set),83,439.46,3,49,9.99,20.23
2025-05-25,Email,established,5605,18666.67,104,3692,672.2,1129.85
2025-05-25,Email,new,8867,18128.63,106,4688,711.79,1070.71
2025-05-25,Mobile Push Notifications,established,6488,17188.93,109,5817,696.47,1152.33
2025-05-25,Mobile Push Notifications,new,467,1616.31,13,419,163.91,93.69
2025-05-25,Organic Search,(not set),62,128.7,1,44,9.99,9.71
2025-05-25,Organic Search,established,1919,3837.44,24,1315,206.63,199.76
2025-05-25,Organic Search,new,19858,21167.14,123,13741,930.94,1208.1
2025-05-25,Organic Shopping,(not set),1,0,0,1,0,0
2025-05-25,Organic Shopping,established,44,214.5,3,30,29.97,0
2025-05-25,Organic Shopping,new,277,517.71,6,170,49.95,38.76
2025-05-25,Organic Social,(not set),10,0,0,6,0,0
2025-05-25,Organic Social,established,444,1007.98,7,286,39.96,71.77
2025-05-25,Organic Social,new,2343,4083.26,33,1375,110.92,227.71
2025-05-25,Paid Other,established,17,91.76,1,11,9.99,0
2025-05-25,Paid Other,new,68,0,0,31,0,0
2025-05-25,Paid Search,(not set),102,0,0,66,0,0
2025-05-25,Paid Search,established,7551,27884.05,164,5356,1048.14,1804.38
2025-05-25,Paid Search,new,52906,84646.89,671,32975,6400.69,5414.92
2025-05-25,Paid Social,(not set),467,256.84,2,210,19.98,16.01
2025-05-25,Paid Social,established,22302,22783.27,144,10331,827.23,1343.37
2025-05-25,Paid Social,new,59625,39951.59,278,22430,1987.32,2587.66
2025-05-25,Paid Video,new,27,0,0,2,0,0
2025-05-25,Referral,(not set),1,0,0,1,0,0
2025-05-25,Referral,established,66,201.1,1,48,0,0
2025-05-25,Referral,new,215,262.18,2,103,0,11.44
2025-05-25,SMS,(not set),58,0,0,30,0,0
2025-05-25,SMS,established,5538,22360.95,124,3102,570.47,1364.69
2025-05-25,SMS,new,6572,17025.71,116,3528,857.3,1003.28
2025-05-25,Unassigned,(not set),436,490.35,4,1,19.98,15.51
2025-05-25,Unassigned,established,642,2680.91,12,49,64.94,165.15
2025-05-25,Unassigned,new,964,3213.29,18,401,89.91,162.98
2025-05-26,Affiliates,(not set),12,312.69,2,12,31,30.61
2025-05-26,Affiliates,established,2383,14964,82,895,474.65,877.19
2025-05-26,Affiliates,new,3585,36770.3,235,2091,1729.1,2243.15
2025-05-26,Cross-network,(not set),1,0,0,1,0,0
2025-05-26,Cross-network,established,12,0,0,9,0,0
2025-05-26,Cross-network,new,516,278.44,4,459,39.96,22.54
2025-05-26,Direct,(not set),150,394.2,2,76,9.99,24.74
2025-05-26,Direct,established,9994,28416.4,178,7579,1172.97,1840.52
2025-05-26,Direct,new,28331,81538.21,579,16670,4509.57,5332.59
2025-05-26,Display,established,9,0,0,3,0,0
2025-05-26,Display,new,273,0,0,12,0,0
2025-05-26,Email,(not set),94,713.63,3,63,0,55.68
2025-05-26,Email,established,5817,20155.87,119,3861,623.5,1363.3
2025-05-26,Email,new,8799,26487.53,171,4907,997.21,1676.96
2025-05-26,Mobile Push Notifications,established,6775,24552.55,154,6062,909.2,1561.72
2025-05-26,Mobile Push Notifications,new,543,4228.08,22,489,119.88,270.22
2025-05-26,Organic Search,(not set),50,0,0,36,0,0
2025-05-26,Organic Search,established,2204,8297.26,42,1492,194.81,505.26
2025-05-26,Organic Search,new,19049,24152.31,160,12625,1402.09,1513.37
2025-05-26,Organic Shopping,established,40,47.48,1,24,9.99,2.85
2025-05-26,Organic Shopping,new,354,718.07,6,200,49.95,42.76
2025-05-26,Organic Social,(not set),17,148.8,1,10,31,13.04
2025-05-26,Organic Social,established,518,789.4,5,361,9.99,37.53
2025-05-26,Organic Social,new,2358,2184.62,16,1390,122.92,125.77
2025-05-26,Organic Video,new,1,0,0,1,0,0
2025-05-26,Paid Other,established,14,0,0,10,0,0
2025-05-26,Paid Other,new,69,0,0,32,0,0
2025-05-26,Paid Search,(not set),138,639.49,5,86,34.97,39.49
2025-05-26,Paid Search,established,8307,29330.5,177,5790,1131.1,1934.2
2025-05-26,Paid Search,new,60352,121171.43,870,37734,7363.72,7828.88
2025-05-26,Paid Social,(not set),553,278.6,1,243,0,0
2025-05-26,Paid Social,established,25241,28991,187,11779,996.07,1792.98
2025-05-26,Paid Social,new,64799,42317.31,278,25178,1826.5,2457.28
2025-05-26,Paid Video,new,23,0,0,1,0,0
2025-05-26,Payment Redirects,new,1,0,0,0,0,0
2025-05-26,Referral,established,97,80.32,1,60,9.99,0
2025-05-26,Referral,new,197,555.08,4,103,74,32.57
2025-05-26,SMS,(not set),73,178.44,2,46,19.98,14.27
2025-05-26,SMS,established,6063,26855.47,141,3659,617.49,1819.44
2025-05-26,SMS,new,7575,22414.04,131,4196,771.38,1499.16
2025-05-26,Unassigned,(not set),412,95.4,1,2,9.99,5.72
2025-05-26,Unassigned,established,595,2976.16,17,55,148.93,157.93
2025-05-26,Unassigned,new,950,3467.6,25,340,291.83,253.46
2025-05-27,Affiliates,(not set),12,379.82,1,10,0,35.62
2025-05-27,Affiliates,established,2115,8839.21,53,781,270.77,523.6
2025-05-27,Affiliates,new,2994,18197.03,120,1718,979.41,1203.93
2025-05-27,Cross-network,established,5,0,0,2,0,0
2025-05-27,Cross-network,new,347,644.06,7,309,59.94,53.08
2025-05-27,Direct,(not set),154,0,0,76,0,0
2025-05-27,Direct,established,9645,13917.37,96,7007,704.41,831.66
2025-05-27,Direct,new,25680,44394.25,307,14672,2890.35,2792.17
2025-05-27,Display,established,6,0,0,3,0,0
2025-05-27,Display,new,451,0,0,25,0,0
2025-05-27,Email,(not set),65,0,0,36,0,0
2025-05-27,Email,established,5321,16860.3,84,3536,506.65,953.46
2025-05-27,Email,new,8685,16545.36,96,4797,852.29,972.93
2025-05-27,Mobile Push Notifications,established,6903,15445.52,104,6069,751.42,943.68
2025-05-27,Mobile Push Notifications,new,531,1415.62,9,477,107.94,96.13
2025-05-27,Organic Search,(not set),61,0,0,49,0,0
2025-05-27,Organic Search,established,2239,3262.62,22,1516,191.87,159.08
2025-05-27,Organic Search,new,17317,13175.42,91,11441,731.85,736.09
2025-05-27,Organic Shopping,(not set),2,0,0,2,0,0
2025-05-27,Organic Shopping,established,56,0,0,35,0,0
2025-05-27,Organic Shopping,new,357,1338.5,10,202,59.94,41.74
2025-05-27,Organic Social,(not set),5,0,0,2,0,0
2025-05-27,Organic Social,established,406,393.37,2,237,9.99,32.56
2025-05-27,Organic Social,new,1909,1413.9,9,1026,75.96,34.14
2025-05-27,Organic Video,established,1,0,0,1,0,0
2025-05-27,Organic Video,new,3,0,0,0,0,0
2025-05-27,Paid Other,established,11,0,0,9,0,0
2025-05-27,Paid Other,new,68,0,0,26,0,0
2025-05-27,Paid Search,(not set),98,91.52,2,68,40.99,3.36
2025-05-27,Paid Search,established,6926,16736.17,112,4879,863.37,1095.26
2025-05-27,Paid Search,new,44115,63017.77,504,27565,5018.89,4120.69
2025-05-27,Paid Social,(not set),313,0,0,139,0,0
2025-05-27,Paid Social,established,17109,10669.1,86,7633,637.46,512.58
2025-05-27,Paid Social,new,42219,18514.95,144,15545,1010.1,1104.8
2025-05-27,Paid Video,new,67,0,0,4,0,0
2025-05-27,Referral,(not set),1,0,0,1,0,0
2025-05-27,Referral,established,124,540.3,4,80,29.97,41.74
2025-05-27,Referral,new,217,579.54,3,94,9.99,8.02
2025-05-27,SMS,(not set),54,0,0,35,0,0
2025-05-27,SMS,established,5801,9530.16,63,3281,378.7,599.19
2025-05-27,SMS,new,7195,10776.25,76,3708,465.57,695.33
2025-05-27,Unassigned,(not set),449,49.99,1,2,9.99,3
2025-05-27,Unassigned,established,601,1570.62,10,79,102.94,134.67
2025-05-27,Unassigned,new,938,2987.18,15,326,80.95,197.58
2025-05-28,Affiliates,(not set),15,161.1,1,12,0,13.29
2025-05-28,Affiliates,established,2422,11934.92,64,855,476.76,793.78
2025-05-28,Affiliates,new,3474,27248.91,178,1860,1467.1,1527.78
2025-05-28,Cross-network,established,12,0,0,8,0,0
2025-05-28,Cross-network,new,351,80.4,2,298,19.98,6.83
2025-05-28,Direct,(not set),181,0,0,81,0,0
2025-05-28,Direct,established,9348,21334.39,153,6900,1340.01,1348.57
2025-05-28,Direct,new,24617,60064.68,429,14836,3838.58,3852
2025-05-28,Display,established,15,0,0,6,0,0
2025-05-28,Display,new,287,0,0,13,0,0
2025-05-28,Email,(not set),87,547.3,3,50,0,30.74
2025-05-28,Email,established,5780,16237.3,103,3975,656.52,1059.89
2025-05-28,Email,new,10580,20082.79,119,5855,723.43,1149.39
2025-05-28,Mobile Push Notifications,established,6376,18762.23,138,5674,1051.18,1292.05
2025-05-28,Mobile Push Notifications,new,487,2182.02,14,448,102.94,141.29
2025-05-28,Organic Search,(not set),54,167.04,1,39,0,0
2025-05-28,Organic Search,established,2152,6162.9,36,1437,240.79,379.61
2025-05-28,Organic Search,new,16436,19617.11,130,10897,1296.1,1080.73
2025-05-28,Organic Shopping,established,43,0,0,29,0,0
2025-05-28,Organic Shopping,new,292,687.33,6,159,103.97,40.46
2025-05-28,Organic Social,(not set),12,0,0,6,0,0
2025-05-28,Organic Social,established,399,968.4,8,243,39.96,41.95
2025-05-28,Organic Social,new,1771,1380.19,9,941,29.97,56.96
2025-05-28,Organic Video,new,247,0,0,10,0,0
2025-05-28,Paid Other,established,17,0,0,16,0,0
2025-05-28,Paid Other,new,55,0,0,26,0,0
2025-05-28,Paid Search,(not set),115,249.6,2,69,40.99,24.14
2025-05-28,Paid Search,established,7315,28678.41,184,5090,1479.07,1655.48
2025-05-28,Paid Search,new,44222,82705.84,670,28563,6737.69,5269.49
2025-05-28,Paid Social,(not set),353,268.56,2,155,19.98,11.96
2025-05-28,Paid Social,established,20037,17156.55,119,9205,743.34,1096.57
2025-05-28,Paid Social,new,43114,24611.1,172,15939,1288.94,1353.61
2025-05-28,Paid Video,new,100,0,0,3,0,0
2025-05-28,Referral,(not set),1,0,0,1,0,0
2025-05-28,Referral,established,98,194.72,2,67,19.98,17.82
2025-05-28,Referral,new,176,861.91,5,94,60.41,35.67
2025-05-28,SMS,(not set),54,49.99,1,29,9.99,2.53
2025-05-28,SMS,established,5945,18891.94,116,3623,659.46,1219.58
2025-05-28,SMS,new,7196,18963.19,116,3818,726.4,1298.21
2025-05-28,Unassigned,(not set),519,49.99,1,4,9.99,2.65
2025-05-28,Unassigned,established,517,1581.53,9,64,49.95,76.61
2025-05-28,Unassigned,new,837,3614.52,15,344,80.95,250.94
2025-05-29,Affiliates,(not set),7,0,0,6,0,0
2025-05-29,Affiliates,established,2262,7498.3,41,814,306.77,445.88
2025-05-29,Affiliates,new,3019,19981.57,134,1726,1335.32,1225.96
2025-05-29,Cross-network,established,10,0,0,6,0,0
2025-05-29,Cross-network,new,349,481.32,4,300,44.96,24.38
2025-05-29,Direct,(not set),183,0,0,89,0,0
2025-05-29,Direct,established,9211,13309.17,101,6843,945.31,819.49
2025-05-29,Direct,new,25130,32691.35,269,14458,2650.18,2220.5
2025-05-29,Display,established,9,0,0,4,0,0
2025-05-29,Display,new,168,0,0,17,0,0
2025-05-29,Email,(not set),73,0,0,49,0,0
2025-05-29,Email,established,6075,9045.12,72,4003,580.51,533.45
2025-05-29,Email,new,10537,12419.04,81,5896,721.63,710.78
2025-05-29,Mobile Push Notifications,established,6881,11104.43,77,6070,635.47,714.18
2025-05-29,Mobile Push Notifications,new,590,1501.68,7,540,93.98,90.15
2025-05-29,Organic Search,(not set),66,0,0,50,0,0
2025-05-29,Organic Search,established,2079,2802.4,20,1408,162.88,136.63
2025-05-29,Organic Search,new,15528,11532.63,80,10257,744.92,505.23
2025-05-29,Organic Shopping,established,47,0,0,22,0,0
2025-05-29,Organic Shopping,new,271,311.28,1,142,0,0
2025-05-29,Organic Social,(not set),8,0,0,7,0,0
2025-05-29,Organic Social,established,420,1019.25,6,259,9.99,49.04
2025-05-29,Organic Social,new,1695,2047.61,32,890,39.96,40.23
2025-05-29,Organic Video,new,11,0,0,4,0,0
2025-05-29,Paid Other,established,15,0,0,13,0,0
2025-05-29,Paid Other,new,82,0,0,32,0,0
2025-05-29,Paid Search,(not set),89,0,0,56,0,0
2025-05-29,Paid Search,established,7272,17721.72,127,5084,1101.18,1200.05
2025-05-29,Paid Search,new,45643,52452.3,456,28440,4658.85,3413.76
2025-05-29,Paid Social,(not set),252,182.46,2,103,19.98,15.38
2025-05-29,Paid Social,established,16860,13020.31,83,7659,647.51,840.22
2025-05-29,Paid Social,new,35871,15776.43,112,12325,859.32,892.56
2025-05-29,Paid Video,new,51,0,0,8,0,0
2025-05-29,Referral,(not set),3,0,0,0,0,0
2025-05-29,Referral,established,120,830.77,3,73,52.07,3.79
2025-05-29,Referral,new,153,316.47,2,86,9.99,0
2025-05-29,SMS,(not set),48,0,0,26,0,0
2025-05-29,SMS,established,6877,8650.77,58,3861,375.66,527.57
2025-05-29,SMS,new,8955,10259.43,80,4631,678.42,701.98
2025-05-29,Unassigned,(not set),598,97.28,1,2,9.99,7.78
2025-05-29,Unassigned,established,588,1833.98,9,55,69.94,73.21
2025-05-29,Unassigned,new,851,2819.64,18,300,171.88,189.4
2025-05-30,Affiliates,(not set),13,0,0,13,0,0
2025-05-30,Affiliates,established,1765,7550.53,52,771,469.67,476.93
2025-05-30,Affiliates,new,2827,19755.45,135,1531,1123.2,1168.98
2025-05-30,Cross-network,(not set),2,0,0,1,0,0
2025-05-30,Cross-network,established,7,0,0,5,0,0
2025-05-30,Cross-network,new,313,745.76,6,262,39.96,37.44
2025-05-30,Direct,(not set),169,0,0,62,0,0
2025-05-30,Direct,established,8099,10918.55,84,6009,854.37,710.39
2025-05-30,Direct,new,25190,37399.98,299,14861,2801.96,2482.32
2025-05-30,Display,established,3,0,0,0,0,0
2025-05-30,Display,new,231,0,0,11,0,0
2025-05-30,Email,(not set),67,0,0,45,0,0
2025-05-30,Email,established,5063,11148.05,67,3289,375.71,723.49
2025-05-30,Email,new,8692,10906.23,69,4431,486.59,611.26
2025-05-30,Mobile Push Notifications,established,5409,8641.09,81,4922,750.36,642.71
2025-05-30,Mobile Push Notifications,new,455,1235.52,9,418,92.95,94.87
2025-05-30,Organic Search,(not set),44,0,0,28,0,0
2025-05-30,Organic Search,established,1973,3804.29,29,1336,174.83,148.45
2025-05-30,Organic Search,new,16009,9630.76,77,10715,688.49,472.01
2025-05-30,Organic Shopping,(not set),2,0,0,1,0,0
2025-05-30,Organic Shopping,established,50,0,0,36,0,0
2025-05-30,Organic Shopping,new,299,168.37,4,189,39.96,14.55
2025-05-30,Organic Social,(not set),8,0,0,4,0,0
2025-05-30,Organic Social,established,373,670.72,6,216,44.96,51.43
2025-05-30,Organic Social,new,1505,1174.02,14,793,54.95,27.43
2025-05-30,Organic Video,new,2,0,0,1,0,0
2025-05-30,Paid Other,established,7,0,0,7,0,0
2025-05-30,Paid Other,new,55,0,0,21,0,0
2025-05-30,Paid Search,(not set),81,0,0,51,0,0
2025-05-30,Paid Search,established,6415,13069.29,114,4293,1127.2,828.92
2025-05-30,Paid Search,new,38731,50558.02,445,24706,4283.82,3267.89
2025-05-30,Paid Social,(not set),200,0,0,83,0,0
2025-05-30,Paid Social,established,13213,10368.02,84,5818,616.45,601.73
2025-05-30,Paid Social,new,28579,9027.48,76,9540,561.51,587.81
2025-05-30,Paid Video,established,1,0,0,1,0,0
2025-05-30,Paid Video,new,100,0,0,21,0,0
2025-05-30,Referral,(not set),1,0,0,0,0,0
2025-05-30,Referral,established,230,221.92,1,81,33.98,0
2025-05-30,Referral,new,219,464.84,2,102,14.99,9.69
2025-05-30,SMS,(not set),56,80.78,1,40,9.99,4.85
2025-05-30,SMS,established,5714,7817.08,55,3097,414.71,513.96
2025-05-30,SMS,new,6911,11394.36,84,3411,584.53,774.88
2025-05-30,Unassigned,(not set),530,442.73,2,0,9.99,34.86
2025-05-30,Unassigned,established,486,3249.68,15,47,123.89,250.89
2025-05-30,Unassigned,new,843,2776.53,17,307,141.92,160.54
2025-05-31,Affiliates,(not set),3,0,0,2,0,0
2025-05-31,Affiliates,established,1657,5894.16,39,658,306.77,397.25
2025-05-31,Affiliates,new,2391,14559.71,103,1424,931.48,882.65
2025-05-31,Cross-network,(not set),1,0,0,0,0,0
2025-05-31,Cross-network,established,8,0,0,8,0,0
2025-05-31,Cross-network,new,307,298.12,3,240,19.98,20.3
2025-05-31,Direct,(not set),173,0,0,66,0,0
2025-05-31,Direct,established,8275,9246.09,83,6158,686.38,630.22
2025-05-31,Direct,new,22034,32446.44,259,12232,2473.31,2100.05
2025-05-31,Display,established,4,0,0,3,0,0
2025-05-31,Display,new,124,0,0,4,0,0
2025-05-31,Email,(not set),56,0,0,40,0,0
2025-05-31,Email,established,5289,8580.9,61,3461,396.67,511.25
2025-05-31,Email,new,9492,11287.34,80,4695,521.57,714.54
2025-05-31,Mobile Push Notifications,established,5106,11103.59,75,4571,634.58,734.1
2025-05-31,Mobile Push Notifications,new,404,1679.39,10,361,97.95,87.32
2025-05-31,Organic Search,(not set),46,0,0,35,0,0
2025-05-31,Organic Search,established,1833,2357.9,21,1254,173.83,128.17
2025-05-31,Organic Search,new,15672,8415.59,73,10353,543,381.12
2025-05-31,Organic Shopping,established,41,0,0,26,0,0
2025-05-31,Organic Shopping,new,292,275.14,3,182,24.98,10.47
2025-05-31,Organic Social,(not set),5,0,0,3,0,0
2025-05-31,Organic Social,established,348,1630.72,10,212,39.96,45.63
2025-05-31,Organic Social,new,1635,1164.43,8,829,49.95,65.28
2025-05-31,Organic Video,new,6,0,0,2,0,0
