style_color,=1/0,inventory_class,season_code,last_receipt_date,first_sale_date,us_ecom_oh_u,inventory_feed,oo_u,image,online,msrp,sale_price,promo,category_reg_sale,notes,holds,new_arrivals,meta_source_file,meta_sheet_name,meta_file_timestamp,meta_extracted_timestamp
108416-C906,108416,FP,24S1,8/9/2024,45296,22,21,0,YES,LIVE,189,159.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108520C-1001,108520C,FP,24H2,11/13/2024,45618,435,439,0,YES,LIVE,219,219,129,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108647-1001,108647,FP,24H1,12/10/2024,45595,1567,1868,0,YES,LIVE,239,239,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108647-6069,108647,FP,24H1,12/10/2024,45595,908,1084,0,YES,LIVE,239,239,139,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108735-ISOB,108735,FP,24H3,1/15/2025,45637,776,1025,0,YES,LIVE,199,199,139,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108851C-6240,108851C,FP,24M2,4/30/2024,,0,0,0,,,189,159.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108966-1001,108966,FP,24F1,8/27/2024,45513,2,1,0,YES,LIVE,199,124.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108966-2302,108966,FP,24F1,8/27/2024,45516,238,220,0,YES,LIVE,199,124.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109075-1009,109075,FP,25S1,12/31/2024,45661,482,1311,0,YES,LIVE,199,199,139,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109126C-4903,109126C,FP,24F2,10/8/2024,45529,489,483,0,YES,LIVE,219,184.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109179-1001,109179,FP,24H1,12/18/2024,45610,806,789,0,YES,LIVE,219,219,129,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700013-1001,700013,OP,24F2,9/13/2024,45549,316,364,0,YES,LIVE,159,134.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700013-2701,700013,OP,24F2,9/13/2024,45549,217,277,0,YES,LIVE,159,134.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700248-1001,700248,OP,25S1,12/30/2024,45661,839,2539,0,YES,LIVE,139,139,79,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
103809-TIE,103809,FP,21S1,1/30/2021,,0,0,0,,,99,39.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106447-4000,106447,OP,22M1,5/12/2022,44671,0,0,0,,,119,59.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106447-6059,106447,OP,22M1,5/12/2022,44671,-1,0,0,,,119,59.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106929-1001,106929,FP,23S2,5/24/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106929-1120,106929,FP,23S1,4/28/2023,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106929-1238,106929,FP,23S2,,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106929-3326,106929,FP,24M1,5/24/2024,45408,115,115,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106929-4262,106929,FP,24M1,5/24/2024,45408,119,118,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106929-6000,106929,FP,23S2,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106967-1232,106967,FP,23S3,8/12/2024,,0,0,0,,,169,109.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106967-3525,106967,FP,23S3,8/12/2024,44989,31,30,0,YES,LIVE,169,109.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107063-IDAT,107063,FP,23M1,4/19/2023,,0,0,0,,,159,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107064-OPW,107064,FP,23M2,5/3/2023,45056,1,0,0,YES,,169,109.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107113-ICYR,107113,FP,23M1,4/18/2024,45041,2,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107118-2SB,107118,FP,23M2,5/14/2024,45043,16,12,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107220-IABL,107220,OP,23M1,,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107245-1001,107245,FP,23S3,4/27/2023,44996,2,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107245-2701,107245,FP,23S3,3/22/2023,,0,0,0,,,119,79.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107245-4903,107245,FP,23S3,3/16/2023,,0,0,0,,,119,79.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107245-6000,107245,FP,23S3,3/8/2023,,0,0,0,YES,,119,79.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107858-IHUR,107858,FP,24S1,4/1/2024,,0,0,0,,,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107860-IHYM,107860,FP,24S1,4/1/2024,,0,0,0,,,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107862-IHVL,107862,FP,24S1,12/22/2023,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107864-2SB,107864,FP,24S1,5/31/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107865-OPW,107865,FP,24S3,8/12/2024,45364,99,88,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107880-IIJM,107880,FP,24S2,9/9/2024,45338,111,92,0,YES,LIVE,169,104.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107881-IIFR,107881,FP,24S2,2/2/2024,45339,68,66,0,YES,LIVE,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107882-IIID,107882,FP,24S2,2/9/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107916-IIMM,107916,FP,24S3,2/27/2024,,0,0,0,,,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107924-2SB,107924,FP,24S3,2/20/2024,45338,84,82,0,YES,LIVE,129,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107926-1001,107926,FP,24S2,2/16/2024,45330,10,10,0,YES,LIVE,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107926-1232,107926,FP,24S2,2/7/2024,45330,37,37,0,YES,LIVE,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107926-3529,107926,FP,24S2,2/6/2024,,0,0,0,,,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107927-1001,107927,FP,24S3,2/7/2024,,0,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107927-1701,107927,FP,24S3,2/7/2024,45330,387,371,0,YES,LIVE,119,74.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107927-3539,107927,FP,24S3,2/6/2024,45329,2,0,0,YES,,119,74.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107927-6000,107927,FP,24S3,2/6/2024,45337,121,114,0,YES,LIVE,119,74.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108056-1001,108056,OP,24S2,10/5/2024,45337,307,637,0,YES,LIVE,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108056-1205,108056,OP,24S2,,,0,0,0,,,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108056-2063,108056,OP,24H1,9/27/2024,45606,-1,180,0,YES,LIVE,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108056-2504,108056,OP,24M1,,,0,0,0,,,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108056-2556,108056,OP,24S2,3/20/2024,,0,0,0,,,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108056-2701,108056,OP,24H1,9/27/2024,45565,10,221,0,YES,LIVE,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108056-3539,108056,OP,24H1,9/27/2024,45603,5,174,0,YES,LIVE,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108084-IBQL,108084,OP,24S1,5/16/2024,45278,35,33,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108085-IBRL,108085,OP,24S2,9/10/2024,45312,1040,1052,0,YES,LIVE,119,74.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108112-INAM,108112,FP,24M2,5/13/2024,45428,-1,0,0,YES,,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108114-OPR,108114,FP,24M2,4/23/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108117-IMZL,108117,FP,24M2,5/24/2024,45408,116,117,0,YES,LIVE,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108118-ILGL,108118,FP,24M1,3/29/2024,45386,48,47,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108162-ILBD,108162,FP,24M1,4/26/2024,45392,162,162,0,YES,LIVE,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108163-ILDG,108163,FP,24M1,5/29/2024,45412,355,353,0,YES,LIVE,169,104.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108164-ILAL,108164,FP,24M2,5/17/2024,45434,115,132,0,YES,LIVE,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108166-2SB,108166,FP,24M1,9/9/2024,45387,394,338,0,YES,LIVE,169,104.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108167-IMRM,108167,FP,24M1,5/23/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108168-2SB,108168,FP,24M1,5/8/2024,45381,1,0,0,YES,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108209-9606,108209,FP,24M1,5/24/2024,,0,0,0,,,99,84.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108252-HAOG,108252,FP,24S2,2/7/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108255-2S,108255,FP,24S2,2/12/2024,45370,1,0,0,YES,,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108256-HTND,108256,FP,24S2,9/13/2024,45379,106,76,0,YES,LIVE,119,74.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108384-IBLD,108384,OP,24M1,5/15/2024,45378,22,25,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108385-IBRM,108385,OP,24M1,4/6/2024,45394,117,100,0,YES,LIVE,159,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108388-IBIL,108388,OP,24M1,5/15/2024,45394,137,131,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108390-OPW,108390,FP,24M1,5/27/2024,45413,9,8,0,YES,LIVE,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108392-ILBD,108392,FP,24M2,5/20/2024,45445,373,335,0,YES,LIVE,159,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108395-IBMD,108395,OP,24M3,9/5/2024,45462,66,66,0,YES,LIVE,129,109.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108726C-IRND,108726C,FP,24S1,1/16/2024,45313,32,30,0,YES,LIVE,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108971C-2S,108971C,FP,24M2,6/24/2024,,0,0,0,,,169,144.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
108997-IWDA,108997,FP,25S2,,,0,0,813,,,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109007-IVWM,109007,FP,25S2,,,0,0,975,,,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109029-OPW,109029,FP,25S2,,,0,0,1865,,,119,119,79,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109077-IVQR,109077,FP,25S1,1/7/2025,45674,909,2710,0,YES,LIVE,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109078-IVTB,109078,FP,25S1,1/14/2025,,817,2560,0,YES,LIVE,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109079-IVPL,109079,FP,25S1,1/14/2025,,1291,3498,0,YES,,119,119,79,REG,CAN SET LIVE,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109081-2SB,109081,FP,25S1,12/26/2024,45653,1466,2825,1952,YES,LIVE,119,119,79,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109083-HXGD,109083,FP,25S1,,,0,0,780,,,119,119,79,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109392-2SB,109392,FP,25S2,,,0,0,1056,,,119,119,79,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109393-IVUG,109393,FP,25S2,,,0,0,0,,,119,119,79,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109403-INIB,109403,FP,25S2,,,0,0,896,,,159,159,109,REG,,HOLD FOR SPRING 25 LAUNCH - YG LOOK,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109500-2629,109500,FP,25S2,,,0,0,781,,,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109500-3539,109500,FP,25S2,,,0,0,718,,,159,159,109,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109501-IWCD,109501,FP,25S2,,,0,0,1138,,,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109502-IWAM,109502,FP,25S2,1/16/2025,,846,1865,0,YES,,179,179,119,REG,CAN SET LIVE,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109504-IVPL,109504,FP,25S1,1/13/2025,45673,990,2208,0,YES,LIVE,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109687C-JDWT,109687C,FP,25S2,,,0,0,1200,,,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109688C-JAHM,109688C,FP,25S2,,,0,0,1200,,,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
109883C-2SB,109883C,FP,24S3,,,0,0,800,,,169,169,119,REG,,,NEW ARRIVAL,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700239-ICIL,700239,OP,25S3,1/15/2025,,926,5819,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700241-ICJL,700241,OP,25S2,,,0,0,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700247-1001,700247,OP,25S3,,,0,4874,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700247-1701,700247,OP,25S3,1/6/2025,,1111,3511,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700247-2504,700247,OP,25S3,,,0,4890,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700247-4903,700247,OP,25S3,1/6/2025,,1091,1098,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700281-IBRM,700281,OP,24F1,,,0,0,0,,,159,134.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700288-IBJD,700288,OP,24F1,,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700289-2SB,700289,OP,24F1,10/15/2024,,0,0,0,,,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700470-IBCD,700470,OP,24H1,9/28/2024,45583,4,3,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700471-GGJD,700471,OP,24H1,,,0,0,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700472-HXFD,700472,OP,24H1,,,0,0,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700473-IBYM,700473,OP,24H1,10/15/2024,45639,1165,1164,0,YES,LIVE,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700482-2SB,700482,OP,24H1,9/20/2024,45555,1057,1024,0,YES,LIVE,119,99.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700484-IBQL,700484,OP,24H1,,,0,0,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700485-IBBD,700485,OP,24H1,,,0,0,0,,,159,159,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700487-IAGM,700487,OP,24H1,,,0,0,0,,,159,159,99,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700488-2SB,700488,OP,24H1,,,0,0,0,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700515-IBUD,700515,OP,25S2,,,0,0,2503,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
700516-2SB,700516,OP,25S2,,,0,0,1170,,,119,119,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
102645-2SB,102645,FP,19S1,12/6/2024,43508,1251,2006,505,YES,LIVE,149,149,89,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
102932-GGJD,102932,OP,19F1,7/3/2021,,0,0,0,,,149,119.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106262-HYBR,106262,FP,22F2,,,0,0,0,YES,,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
106486-1847,106486,FP,22H3,3/4/2024,,0,0,0,,,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107004-HTND,107004,FP,23S2,12/2/2023,45021,1011,1026,0,YES,LIVE,149,149,69,REG,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107392-1001,107392,FP,23F1,10/4/2023,45147,73,0,0,YES,,239,199.97,60% OFF,SALE,,QC ISSUE,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107392-1072,107392,FP,23F1,12/13/2023,45280,1,0,0,YES,,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107412-IFBM,107412,FP,23F1,3/13/2024,45121,-1,0,0,,,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107418-IFCD,107418,FP,23F1,,,0,0,0,,,249,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107432-2000,107432,FP,23F2,,,0,0,0,,,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107499-2SB,107499,FP,23F1,3/12/2024,,0,0,0,,,249,209.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107520-HOJL,107520,FP,23H1,9/14/2023,,0,0,0,,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107530-IHJM,107530,FP,23H3,1/30/2024,,0,0,0,,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107531-IPIL,107531,FP,24F1,12/16/2024,45499,65,36,0,YES,LIVE,199,124.97,50% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107548-IHED,107548,FP,23H2,,,0,0,0,YES,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107550-1001,107550,FP,23H2,8/12/2024,,0,0,0,,,209,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107550-2504,107550,FP,23H2,3/4/2024,45250,1,0,0,YES,,209,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107738-IGXB,107738,FP,23H1,,,0,0,0,,,179,149.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107742-IHLD,107742,FP,23H3,,,0,0,0,,,239,199.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107752-2S,107752,FP,23F1,7/13/2023,,0,0,0,,,199,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107759-IGAM,107759,FP,23F1,,,0,0,0,,,249,179.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107765-IKHM,107765,FP,23H1,,,0,0,0,,,269,229.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107766-IKJB,107766,FP,23H1,,,0,0,0,,,269,229.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107773-2178,107773,FP,23H1,,,0,0,0,,,349,294.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107822-1001,107822,OP,23H1,8/12/2024,45212,1,0,0,,,199,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107822-8106,107822,OP,23H1,8/12/2024,45230,54,53,0,YES,LIVE,199,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107824-1001,107824,OP,23H1,10/14/2023,,0,0,0,,,199,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107824-1702,107824,OP,23H1,10/7/2023,45223,1,1,0,YES,LIVE,199,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107824-5205,107824,OP,23H1,,,0,0,0,,,199,139.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107841-1001,107841,FP,24S1,,,0,0,0,,,149,124.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107849-IHYM,107849,FP,24S1,8/12/2024,45321,1,3,0,YES,LIVE,199,169.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107857-IIQD,107857,FP,24S1,1/18/2024,45316,1,0,0,,,189,159.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
107889-IHVL,107889,FP,24S2,8/12/2024,45329,1,0,0,,,259,219.97,60% OFF,SALE,,,,One Site Pricing 1.23.25.xlsx,Pricing,45728.33097,45728.35554
